"Popolazione residente per età, sesso e stato civile al 1° gennaio 2023"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"017001";"Acquafredda";60;1;5;1;0;;;;7;0;16;0;1;;;;17;24
"017001";"Acquafredda";61;4;9;2;0;;;;15;0;6;0;0;;;;6;21
"017001";"Acquafredda";62;2;12;1;0;;;;15;1;5;0;3;;;;9;24
"017001";"Acquafredda";63;3;5;0;0;;;;8;2;9;0;1;;;;12;20
"017001";"Acquafredda";64;0;12;0;0;;;;12;1;7;1;2;;;;11;23
"017001";"Acquafredda";65;2;9;0;0;;;;11;2;6;0;0;;;;8;19
"017001";"Acquafredda";66;0;8;0;0;;;;8;1;4;2;0;;;;7;15
"017001";"Acquafredda";67;5;9;0;1;;;;15;0;11;0;3;;;;14;29
"017001";"Acquafredda";68;0;5;0;0;;;;5;1;4;0;0;;;;5;10
"017001";"Acquafredda";69;1;4;0;1;;;;6;0;5;0;2;;;;7;13
"017001";"Acquafredda";70;0;8;0;0;;;;8;0;6;0;2;;;;8;16
"017001";"Acquafredda";71;0;4;0;0;;;;4;1;3;1;0;;;;5;9
"017001";"Acquafredda";72;1;7;0;0;;;;8;1;4;0;0;;;;5;13
"017001";"Acquafredda";73;0;8;1;0;;;;9;0;6;1;2;;;;9;18
"017001";"Acquafredda";74;0;3;2;0;;;;5;0;5;0;2;;;;7;12
"017001";"Acquafredda";75;0;8;0;0;;;;8;0;7;0;4;;;;11;19
"017001";"Acquafredda";76;1;12;1;0;;;;14;1;1;0;4;;;;6;20
"017001";"Acquafredda";77;0;5;0;1;;;;6;0;1;0;0;;;;1;7
"017001";"Acquafredda";78;2;1;0;2;;;;5;0;3;0;5;;;;8;13
"017001";"Acquafredda";79;0;3;0;1;;;;4;0;3;0;3;;;;6;10
"017001";"Acquafredda";80;0;5;0;2;;;;7;0;4;0;3;;;;7;14
"017001";"Acquafredda";81;1;1;0;1;;;;3;0;0;0;2;;;;2;5
"017001";"Acquafredda";82;0;1;0;0;;;;1;0;1;0;0;;;;1;2
"017001";"Acquafredda";83;1;2;0;3;;;;6;0;0;0;3;;;;3;9
"017001";"Acquafredda";84;0;2;0;2;;;;4;0;3;0;4;;;;7;11
"017001";"Acquafredda";85;0;1;0;2;;;;3;1;2;0;2;;;;5;8
"017001";"Acquafredda";86;0;3;0;0;;;;3;0;0;0;5;;;;5;8
"017001";"Acquafredda";87;0;2;0;2;;;;4;0;2;0;4;;;;6;10
"017001";"Acquafredda";88;0;3;0;0;;;;3;0;0;0;3;;;;3;6
"017001";"Acquafredda";89;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"017001";"Acquafredda";90;0;0;0;0;;;;0;0;1;0;6;;;;7;7
"017001";"Acquafredda";91;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"017001";"Acquafredda";92;0;0;0;1;;;;1;0;0;0;2;;;;2;3
"017001";"Acquafredda";93;0;1;0;1;;;;2;0;1;0;1;;;;2;4
"017001";"Acquafredda";94;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"017001";"Acquafredda";95;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"017001";"Acquafredda";96;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"017001";"Acquafredda";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017001";"Acquafredda";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017001";"Acquafredda";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017001";"Acquafredda";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017001";"Acquafredda";999;330;365;27;20;;;;742;309;355;33;86;;;;783;1525
"017002";"Adro";0;22;0;0;0;;;;22;19;0;0;0;;;;19;41
"017002";"Adro";1;18;0;0;0;;;;18;21;0;0;0;;;;21;39
"017002";"Adro";2;29;0;0;0;;;;29;26;0;0;0;;;;26;55
"017002";"Adro";3;21;0;0;0;;;;21;33;0;0;0;;;;33;54
"017002";"Adro";4;23;0;0;0;;;;23;27;0;0;0;;;;27;50
"017002";"Adro";5;28;0;0;0;;;;28;27;0;0;0;;;;27;55
"017002";"Adro";6;22;0;0;0;;;;22;32;0;0;0;;;;32;54
"017002";"Adro";7;37;0;0;0;;;;37;35;0;0;0;;;;35;72
"017002";"Adro";8;39;0;0;0;;;;39;35;0;0;0;;;;35;74
"017002";"Adro";9;27;0;0;0;;;;27;38;0;0;0;;;;38;65
"017002";"Adro";10;34;0;0;0;;;;34;34;0;0;0;;;;34;68
"017002";"Adro";11;37;0;0;0;;;;37;28;0;0;0;;;;28;65
"017002";"Adro";12;41;0;0;0;;;;41;36;0;0;0;;;;36;77
"017002";"Adro";13;50;0;0;0;;;;50;44;0;0;0;;;;44;94
"017002";"Adro";14;30;0;0;0;;;;30;45;0;0;0;;;;45;75
"017002";"Adro";15;27;0;0;0;;;;27;28;0;0;0;;;;28;55
"017002";"Adro";16;46;0;0;0;;;;46;44;0;0;0;;;;44;90
"017002";"Adro";17;44;0;0;0;;;;44;30;0;0;0;;;;30;74
"017002";"Adro";18;31;0;0;0;;;;31;36;0;0;0;;;;36;67
"017002";"Adro";19;37;0;0;0;;;;37;32;0;0;0;;;;32;69
"017002";"Adro";20;44;0;0;0;;;;44;33;0;0;0;;;;33;77
"017002";"Adro";21;43;0;0;0;;;;43;41;1;0;0;;;;42;85
"017002";"Adro";22;47;0;0;0;;;;47;35;0;0;0;;;;35;82
"017002";"Adro";23;38;0;0;0;;;;38;42;1;0;0;;;;43;81
"017002";"Adro";24;26;1;0;0;;;;27;27;1;0;0;;;;28;55
"017002";"Adro";25;36;2;0;0;;;;38;32;4;0;0;;;;36;74
"017002";"Adro";26;49;1;0;0;;;;50;34;1;0;0;;;;35;85
"017002";"Adro";27;38;0;0;0;;;;38;23;6;0;0;;;;29;67
"017002";"Adro";28;23;2;0;0;;;;25;22;11;0;0;;;;33;58
"017002";"Adro";29;42;1;0;0;;;;43;19;9;0;0;;;;28;71
"017002";"Adro";30;30;6;0;0;;;;36;28;8;0;0;;;;36;72
"017002";"Adro";31;34;8;0;0;;;;42;24;15;0;0;;;;39;81
"017002";"Adro";32;22;9;0;0;;;;31;18;11;0;0;;;;29;60
"017002";"Adro";33;26;4;0;0;;;;30;23;20;1;0;;;;44;74
"017002";"Adro";34;30;13;0;0;;;;43;13;18;1;0;;;;32;75
"017002";"Adro";35;19;15;0;0;;;;34;16;16;1;0;;;;33;67
"017002";"Adro";36;27;14;1;0;;;;42;20;25;1;0;;;;46;88
"017002";"Adro";37;25;16;1;0;;;;42;13;21;1;0;;;;35;77
"017002";"Adro";38;22;27;0;0;;;;49;17;18;1;0;;;;36;85
"017002";"Adro";39;25;22;0;0;;;;47;14;17;5;0;;;;36;83
"017002";"Adro";40;27;20;2;0;;;;49;8;52;5;0;;;;65;114
"017002";"Adro";41;17;29;1;0;;;;47;18;28;3;0;;;;49;96
"017002";"Adro";42;18;18;1;0;;;;37;18;26;0;0;;;;44;81
"017002";"Adro";43;20;30;4;0;;;;54;13;34;3;0;;;;50;104
"017002";"Adro";44;14;30;2;0;;;;46;8;26;1;0;;;;35;81
"017002";"Adro";45;23;41;2;0;;;;66;10;31;5;2;;;;48;114
"017002";"Adro";46;25;37;3;0;;;;65;17;38;4;1;;;;60;125
"017002";"Adro";47;31;38;2;1;;;;72;14;53;6;1;;;;74;146
"017002";"Adro";48;19;37;6;0;;;;62;8;51;8;0;;;;67;129
"017002";"Adro";49;14;35;5;0;;;;54;15;54;2;1;;;;72;126
"017002";"Adro";50;17;48;2;0;;;;67;7;35;8;0;;;;50;117
"017002";"Adro";51;13;45;4;1;;;;63;4;34;3;5;;;;46;109
"017002";"Adro";52;17;44;3;0;;;;64;12;42;6;0;;;;60;124
"017002";"Adro";53;13;40;5;0;;;;58;8;59;6;1;;;;74;132
"017002";"Adro";54;16;42;5;1;;;;64;3;45;4;3;;;;55;119
"017002";"Adro";55;9;34;7;0;;;;50;8;43;6;0;;;;57;107
"017002";"Adro";56;11;59;3;0;;;;73;5;35;5;2;;;;47;120
"017002";"Adro";57;9;42;4;0;;;;55;6;52;5;2;;;;65;120
"017002";"Adro";58;7;41;4;0;;;;52;4;39;0;4;;;;47;99
"017002";"Adro";59;5;42;6;1;;;;54;4;38;2;5;;;;49;103
"017002";"Adro";60;10;34;3;1;;;;48;4;37;3;3;;;;47;95
"017002";"Adro";61;9;29;3;0;;;;41;1;37;5;2;;;;45;86
"017002";"Adro";62;3;35;2;0;;;;40;4;39;6;10;;;;59;99
"017002";"Adro";63;3;41;1;1;;;;46;3;36;3;4;;;;46;92
"017002";"Adro";64;4;40;5;1;;;;50;2;39;2;6;;;;49;99
"017002";"Adro";65;8;48;2;3;;;;61;1;32;1;5;;;;39;100
"017002";"Adro";66;9;31;2;2;;;;44;6;33;2;3;;;;44;88
"017002";"Adro";67;3;36;1;2;;;;42;4;29;0;6;;;;39;81
"017002";"Adro";68;5;42;2;1;;;;50;1;32;1;8;;;;42;92
"017002";"Adro";69;1;23;4;2;;;;30;1;28;0;11;;;;40;70
"017002";"Adro";70;5;25;1;3;;;;34;1;25;1;4;;;;31;65
"017002";"Adro";71;2;24;0;1;;;;27;1;18;1;9;;;;29;56
"017002";"Adro";72;1;35;2;3;;;;41;3;34;0;13;;;;50;91
"017002";"Adro";73;4;31;0;4;;;;39;3;23;1;11;;;;38;77
"017002";"Adro";74;2;29;1;4;;;;36;1;32;1;10;;;;44;80
"017002";"Adro";75;6;33;0;9;;;;48;1;21;1;6;;;;29;77
"017002";"Adro";76;0;25;0;5;;;;30;3;20;0;17;;;;40;70
"017002";"Adro";77;3;25;0;0;;;;28;1;14;0;11;;;;26;54
"017002";"Adro";78;1;19;0;4;;;;24;1;15;0;14;;;;30;54
"017002";"Adro";79;1;15;2;6;;;;24;0;13;0;17;;;;30;54
"017002";"Adro";80;3;17;0;2;;;;22;1;19;1;19;;;;40;62
"017002";"Adro";81;2;20;0;6;;;;28;0;18;0;13;;;;31;59
"017002";"Adro";82;2;23;0;5;;;;30;1;10;0;13;;;;24;54
"017002";"Adro";83;1;18;0;8;;;;27;0;9;0;19;;;;28;55
"017002";"Adro";84;0;15;0;7;;;;22;1;4;0;21;;;;26;48
"017002";"Adro";85;1;8;1;5;;;;15;0;9;0;16;;;;25;40
"017002";"Adro";86;0;10;0;2;;;;12;1;3;0;20;;;;24;36
"017002";"Adro";87;1;5;1;3;;;;10;0;2;0;11;;;;13;23
"017002";"Adro";88;3;7;0;4;;;;14;1;0;0;14;;;;15;29
"017002";"Adro";89;0;4;0;4;;;;8;1;1;0;14;;;;16;24
"017002";"Adro";90;2;2;0;2;;;;6;0;1;0;13;;;;14;20
"017002";"Adro";91;0;1;0;0;;;;1;0;0;0;13;;;;13;14
"017002";"Adro";92;0;0;0;5;;;;5;0;1;0;11;;;;12;17
"017002";"Adro";93;0;2;0;2;;;;4;0;0;0;5;;;;5;9
"017002";"Adro";94;0;1;0;0;;;;1;1;0;0;9;;;;10;11
"017002";"Adro";95;0;0;0;2;;;;2;0;0;0;4;;;;4;6
"017002";"Adro";96;0;0;0;0;;;;0;0;1;0;4;;;;5;5
"017002";"Adro";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017002";"Adro";98;0;1;0;0;;;;1;0;0;0;2;;;;2;3
"017002";"Adro";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017002";"Adro";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017002";"Adro";999;1709;1647;106;113;;;;3575;1383;1653;122;418;;;;3576;7151
"017003";"Agnosine";0;9;0;0;0;;;;9;4;0;0;0;;;;4;13
"017003";"Agnosine";1;5;0;0;0;;;;5;7;0;0;0;;;;7;12
"017003";"Agnosine";2;8;0;0;0;;;;8;3;0;0;0;;;;3;11
"017003";"Agnosine";3;2;0;0;0;;;;2;7;0;0;0;;;;7;9
"017003";"Agnosine";4;6;0;0;0;;;;6;9;0;0;0;;;;9;15
"017003";"Agnosine";5;1;0;0;0;;;;1;6;0;0;0;;;;6;7
"017003";"Agnosine";6;8;0;0;0;;;;8;3;0;0;0;;;;3;11
"017003";"Agnosine";7;4;0;0;0;;;;4;6;0;0;0;;;;6;10
"017003";"Agnosine";8;4;0;0;0;;;;4;5;0;0;0;;;;5;9
"017003";"Agnosine";9;10;0;0;0;;;;10;6;0;0;0;;;;6;16
"017003";"Agnosine";10;8;0;0;0;;;;8;6;0;0;0;;;;6;14
"017003";"Agnosine";11;4;0;0;0;;;;4;3;0;0;0;;;;3;7
"017003";"Agnosine";12;4;0;0;0;;;;4;9;0;0;0;;;;9;13
"017003";"Agnosine";13;8;0;0;0;;;;8;5;0;0;0;;;;5;13
"017003";"Agnosine";14;7;0;0;0;;;;7;9;0;0;0;;;;9;16
"017003";"Agnosine";15;12;0;0;0;;;;12;9;0;0;0;;;;9;21
"017003";"Agnosine";16;5;0;0;0;;;;5;7;0;0;0;;;;7;12
"017003";"Agnosine";17;7;0;0;0;;;;7;7;0;0;0;;;;7;14
"017003";"Agnosine";18;9;0;0;0;;;;9;10;0;0;0;;;;10;19
"017003";"Agnosine";19;8;0;0;0;;;;8;4;0;0;0;;;;4;12
"017003";"Agnosine";20;9;0;0;0;;;;9;6;0;0;0;;;;6;15
"017003";"Agnosine";21;5;0;0;0;;;;5;9;0;0;0;;;;9;14
"017003";"Agnosine";22;11;0;0;0;;;;11;5;0;0;0;;;;5;16
"017003";"Agnosine";23;11;0;0;0;;;;11;7;0;0;0;;;;7;18
"017003";"Agnosine";24;10;1;0;0;;;;11;10;2;0;0;;;;12;23
"017003";"Agnosine";25;15;0;0;0;;;;15;8;0;0;0;;;;8;23
"017003";"Agnosine";26;9;0;0;0;;;;9;10;2;0;0;;;;12;21
"017003";"Agnosine";27;11;0;0;0;;;;11;4;2;0;0;;;;6;17
"017003";"Agnosine";28;14;0;0;0;;;;14;5;1;0;0;;;;6;20
"017003";"Agnosine";29;7;0;0;0;;;;7;3;1;0;0;;;;4;11
"017003";"Agnosine";30;8;3;1;0;;;;12;6;4;0;0;;;;10;22
"017003";"Agnosine";31;4;1;1;0;;;;6;6;5;0;0;;;;11;17
"017003";"Agnosine";32;9;1;0;0;;;;10;1;5;0;0;;;;6;16
"017003";"Agnosine";33;8;2;0;0;;;;10;4;3;0;0;;;;7;17
"017003";"Agnosine";34;3;0;0;0;;;;3;8;7;1;0;;;;16;19
"017003";"Agnosine";35;8;3;0;0;;;;11;2;6;0;0;;;;8;19
"017003";"Agnosine";36;5;3;0;0;;;;8;3;5;0;0;;;;8;16
"017003";"Agnosine";37;5;6;0;0;;;;11;5;3;0;0;;;;8;19
"017003";"Agnosine";38;5;2;0;0;;;;7;2;6;0;0;;;;8;15
"017003";"Agnosine";39;1;6;1;0;;;;8;4;2;2;0;;;;8;16
"017003";"Agnosine";40;5;11;0;0;;;;16;1;6;0;0;;;;7;23
"017003";"Agnosine";41;5;2;0;0;;;;7;3;10;1;0;;;;14;21
"017003";"Agnosine";42;6;3;0;0;;;;9;2;5;0;0;;;;7;16
"017003";"Agnosine";43;6;6;1;0;;;;13;0;5;0;0;;;;5;18
"017003";"Agnosine";44;2;6;0;0;;;;8;3;5;1;0;;;;9;17
"017003";"Agnosine";45;1;6;0;0;;;;7;3;14;1;0;;;;18;25
"017003";"Agnosine";46;11;10;0;0;;;;21;0;10;1;0;;;;11;32
"017003";"Agnosine";47;3;8;2;0;;;;13;1;11;1;0;;;;13;26
"017003";"Agnosine";48;3;5;4;0;;;;12;3;8;1;0;;;;12;24
"017003";"Agnosine";49;6;8;1;0;;;;15;2;4;0;0;;;;6;21
"017003";"Agnosine";50;5;6;2;0;;;;13;1;9;1;0;;;;11;24
"017003";"Agnosine";51;4;7;0;1;;;;12;0;3;1;1;;;;5;17
"017003";"Agnosine";52;5;6;0;0;;;;11;3;9;2;0;;;;14;25
"017003";"Agnosine";53;4;8;3;0;;;;15;1;11;2;0;;;;14;29
"017003";"Agnosine";54;3;7;1;0;;;;11;1;8;0;1;;;;10;21
"017003";"Agnosine";55;5;9;1;0;;;;15;1;8;1;1;;;;11;26
"017003";"Agnosine";56;0;12;1;0;;;;13;2;14;1;0;;;;17;30
"017003";"Agnosine";57;1;7;0;0;;;;8;3;19;2;2;;;;26;34
"017003";"Agnosine";58;2;10;1;0;;;;13;0;13;0;0;;;;13;26
"017003";"Agnosine";59;3;8;1;0;;;;12;2;10;1;2;;;;15;27
"017003";"Agnosine";60;1;13;0;0;;;;14;0;8;1;1;;;;10;24
"017003";"Agnosine";61;2;21;0;0;;;;23;0;14;2;2;;;;18;41
"017003";"Agnosine";62;2;14;0;0;;;;16;0;15;1;1;;;;17;33
"017003";"Agnosine";63;0;11;1;1;;;;13;0;13;0;2;;;;15;28
"017003";"Agnosine";64;0;11;3;0;;;;14;1;9;0;1;;;;11;25
"017003";"Agnosine";65;2;13;0;0;;;;15;0;15;0;1;;;;16;31
"017003";"Agnosine";66;0;10;1;0;;;;11;0;7;0;1;;;;8;19
"017003";"Agnosine";67;2;10;2;0;;;;14;0;8;1;1;;;;10;24
"017003";"Agnosine";68;1;8;0;0;;;;9;0;3;2;1;;;;6;15
"017003";"Agnosine";69;1;7;0;0;;;;8;0;8;0;2;;;;10;18
"017003";"Agnosine";70;0;8;0;1;;;;9;1;8;0;5;;;;14;23
"017003";"Agnosine";71;3;10;0;0;;;;13;0;6;0;1;;;;7;20
"017003";"Agnosine";72;0;9;1;0;;;;10;0;5;0;2;;;;7;17
"017003";"Agnosine";73;0;4;2;0;;;;6;1;9;0;5;;;;15;21
"017003";"Agnosine";74;4;9;0;1;;;;14;0;7;0;1;;;;8;22
"017003";"Agnosine";75;1;11;0;2;;;;14;0;1;0;2;;;;3;17
"017003";"Agnosine";76;2;10;0;1;;;;13;1;3;1;3;;;;8;21
"017003";"Agnosine";77;0;4;0;0;;;;4;1;9;0;3;;;;13;17
"017003";"Agnosine";78;0;3;0;1;;;;4;0;2;0;2;;;;4;8
"017003";"Agnosine";79;0;5;0;2;;;;7;1;3;0;8;;;;12;19
"017003";"Agnosine";80;0;3;0;1;;;;4;0;1;0;2;;;;3;7
"017003";"Agnosine";81;1;0;0;1;;;;2;0;1;0;3;;;;4;6
"017003";"Agnosine";82;3;7;1;1;;;;12;0;2;0;6;;;;8;20
"017003";"Agnosine";83;0;3;0;0;;;;3;0;5;0;4;;;;9;12
"017003";"Agnosine";84;1;3;0;1;;;;5;0;1;0;4;;;;5;10
"017003";"Agnosine";85;1;5;0;1;;;;7;0;1;0;6;;;;7;14
"017003";"Agnosine";86;1;2;0;1;;;;4;0;1;0;3;;;;4;8
"017003";"Agnosine";87;1;1;0;3;;;;5;2;0;0;3;;;;5;10
"017003";"Agnosine";88;0;0;0;0;;;;0;0;0;0;4;;;;4;4
"017003";"Agnosine";89;0;2;0;1;;;;3;0;1;0;2;;;;3;6
"017003";"Agnosine";90;0;0;0;1;;;;1;0;0;0;3;;;;3;4
"017003";"Agnosine";91;0;0;0;1;;;;1;0;0;0;3;;;;3;4
"017003";"Agnosine";92;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017003";"Agnosine";93;0;1;0;2;;;;3;0;0;0;1;;;;1;4
"017003";"Agnosine";94;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"017003";"Agnosine";95;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"017003";"Agnosine";96;0;0;0;1;;;;1;1;0;0;1;;;;2;3
"017003";"Agnosine";97;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"017003";"Agnosine";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"017003";"Agnosine";99;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"017003";"Agnosine";100;1;0;0;0;;;;1;0;0;0;1;;;;1;2
"017003";"Agnosine";999;397;391;32;25;;;;845;274;402;28;105;;;;809;1654
"017004";"Alfianello";0;6;0;0;0;;;;6;4;0;0;0;;;;4;10
"017004";"Alfianello";1;8;0;0;0;;;;8;12;0;0;0;;;;12;20
"017004";"Alfianello";2;11;0;0;0;;;;11;8;0;0;0;;;;8;19
"017004";"Alfianello";3;9;0;0;0;;;;9;3;0;0;0;;;;3;12
"017004";"Alfianello";4;7;0;0;0;;;;7;6;0;0;0;;;;6;13
"017004";"Alfianello";5;8;0;0;0;;;;8;8;0;0;0;;;;8;16
"017004";"Alfianello";6;8;0;0;0;;;;8;16;0;0;0;;;;16;24
"017004";"Alfianello";7;7;0;0;0;;;;7;6;0;0;0;;;;6;13
"017004";"Alfianello";8;9;0;0;0;;;;9;12;0;0;0;;;;12;21
"017004";"Alfianello";9;11;0;0;0;;;;11;8;0;0;0;;;;8;19
"017004";"Alfianello";10;9;0;0;0;;;;9;10;0;0;0;;;;10;19
"017004";"Alfianello";11;16;0;0;0;;;;16;12;0;0;0;;;;12;28
"017004";"Alfianello";12;15;0;0;0;;;;15;13;0;0;0;;;;13;28
"017004";"Alfianello";13;11;0;0;0;;;;11;6;0;0;0;;;;6;17
"017004";"Alfianello";14;15;0;0;0;;;;15;14;0;0;0;;;;14;29
"017004";"Alfianello";15;14;0;0;0;;;;14;11;0;0;0;;;;11;25
"017004";"Alfianello";16;9;0;0;0;;;;9;15;0;0;0;;;;15;24
"017004";"Alfianello";17;8;0;0;0;;;;8;9;0;0;0;;;;9;17
"017004";"Alfianello";18;8;0;0;0;;;;8;10;0;0;0;;;;10;18
"017004";"Alfianello";19;15;0;0;0;;;;15;11;0;0;0;;;;11;26
"017004";"Alfianello";20;10;0;0;0;;;;10;9;0;0;0;;;;9;19
"017004";"Alfianello";21;12;0;0;0;;;;12;17;0;0;0;;;;17;29
"017004";"Alfianello";22;13;0;0;0;;;;13;8;1;0;0;;;;9;22
"017004";"Alfianello";23;15;0;0;0;;;;15;11;0;0;0;;;;11;26
"017004";"Alfianello";24;7;0;0;0;;;;7;6;2;0;0;;;;8;15
"017004";"Alfianello";25;7;0;0;0;;;;7;14;0;0;0;;;;14;21
